Date,WTI Spot Price ($ per barrel),WTI-Brent Price Spread ($),WTI Crack Spread,Brent Crack Spread,"OECD Petroleum Production, Annual, million barrels per day","OPEC Petroleum Production, Annual, million barrels per day","Rest of World Petroleum Production, Annual, million barrels per day","OECD Petroleum (Crude Oil) Consumption, Annual, million barrels per day","Non-OECD Petroleum (Crude Oil) Consumption, Annual, million barrels per day","China Import, Millions of tons",Kilian Global Economic Index,FEDFUNDS,U.S. ISM PMI Index,Henry Hub Natural Gas Spot Price Dollars per Million Btu,U.S. Total Crude Oil Inventory (Millions Barrels),U.S. Non-SPR Crude Oil Inventory (Millions Barrels),U.S. SPR Crude Oil Inventory (Millions Barrels),US Tight Oil Production (Millions of Barrels per day),Real Dollar Index,Closing Price: Gold ($ per ounce),Real GDP - Seasonally Adjusted (Billions of $),PPI by Commodity: Intermediate Demand by Commodity Type: Processed Energy Goods
2021-02-19,60.17,-3.729999999999997,6.732356321316691,3.0023563213166917,32.2161528790044,35.772896639672545,32.77869621136978,46.9779075299615,54.8358868465483,45.01948717948718,18.31596948705125,0.03573265599160963,60.12921409214091,12.18,1100.815,463.042,637.773,7.266581111471475,90.93000030517578,1728.0999755859375,19044.531554328343,183.4793549371646
2021-02-26,62.3,-3.5600000000000023,5.385800506597055,1.8258005065970526,32.236611681308105,35.760936497102264,32.777697984351036,46.97283084823941,54.84350905045659,44.99820512820513,21.44946340147248,0.033766973344004976,60.8,2.86,1122.378,484.605,637.773,7.274196129185343,91.9800033569336,1698.0,19068.361008022544,184.53299429591155
2021-03-05,62.29,-3.6499999999999986,6.179823740724241,2.5298237407242445,32.25703906485259,35.7489387959915,32.77671954093108,46.96772272174283,54.85104967202216,44.97692307692308,24.581275560935513,0.03207310129361703,60.8,2.79,1136.176,498.403,637.773,7.281981687679295,91.68000030517578,1719.5,19092.39682832179,185.59309596938488
2021-03-12,65.02,-3.1300000000000097,4.234426023698262,1.104426023698257,32.27743482015282,35.73690388896386,32.77576086107939,46.962583049406916,54.85850856002084,44.95564102564103,27.707397218114366,0.03066838030561093,61.88772946859903,2.65,1138.572,500.799,637.773,7.289934611579729,91.91999816894531,1741.4000244140625,19116.545324237715,186.65965995758452
2021-03-19,63.22,-2.8900000000000006,6.825808491652585,3.935808491652589,32.29779873772374,35.72483212864292,32.77482192476556,46.95741173016679,54.86588556322849,44.93435897435897,30.823819625683072,0.02957015084515184,63.5387922705314,2.53,1140.484,502.711,637.773,7.298051725513043,92.7699966430664,1732.199951171875,19140.712804781975,187.73575001737174
2021-03-26,59.95,-2.559999999999995,10.931177961387903,8.37117796138791,32.31813060808033,35.712723867652315,32.7739027119591,46.952208662957595,54.87318053042095,44.91307692307692,33.92653403631562,0.028795753377404903,64.7,2.54,1139.608,501.835,637.773,7.306329854105635,92.93000030517578,1726.5,19164.805578966218,188.83974868991376
2021-04-02,60.66,-3.020000000000003,11.106735569037738,8.086735569037737,32.338430221737525,35.70057945861561,32.773003202629596,46.94697374671447,54.880393310374046,44.89179487179487,37.01153170268606,0.028362528367535233,64.7,2.54,1136.086,498.313,637.773,7.314765821983903,92.16000366210938,1743.300048828125,19188.729955802097,189.97471973207172
2021-04-09,59.35,-2.479999999999997,13.352481314602016,10.872481314602018,32.35869736921029,35.68839925415641,32.77212337674658,46.941706880372564,54.887523751863625,44.87051282051282,40.07480387746837,0.028287816280708006,63.78385093167702,2.45,1129.09,492.423,636.667,7.323356453774246,91.55999755859375,1779.0,19212.392244301253,191.14066314384561
2021-04-16,61.93,-2.759999999999998,11.758415198080806,8.998415198080806,32.37893184101359,35.67618360689831,32.771263214279564,46.93640796286701,54.89457170366555,44.84923076923077,43.112341813336585,0.02858895758208836,62.4888198757764,2.59,1128.941,493.017,635.924,7.332098574103062,90.86000061035156,1777.0,19235.698753475343,192.33757892523553
2021-04-23,62.18,-3.1600000000000037,12.54453721947406,9.384537219474055,32.39913342766238,35.663932869464915,32.77042269519812,46.931076893132946,54.90153701455563,44.827948717948715,46.12013676296474,0.029283292736841406,61.29937888198758,2.76,1127.582,493.107,634.475,7.34098900759675,91.27999877929688,1767.300048828125,19258.55579233601,193.56546707624142
2021-04-30,63.47,-3.489999999999995,12.340847378781783,8.850847378781785,32.41930191967162,35.65164739447983,32.769601799471765,46.92571357010553,54.90841953330972,44.806666666666665,49.09417997902683,0.030388162210132328,60.7,2.88,1118.544,485.117,633.427,7.350024578881707,90.2300033569336,1831.0999755859375,19280.869669894913,194.82432759686324
2021-05-07,65.1,-3.8900000000000006,11.84734567600402,7.957345676004024,32.43943710755626,35.639327534566625,32.76880050707011,46.92031789271987,54.91521910870365,44.785384615384615,52.03046271419688,0.03192090646712627,60.7,2.95,1116.719,484.691,632.028,7.359202112584333,90.31999969482422,1837.9000244140625,19302.54669516369,196.11416048710106
2021-05-14,65.07,-3.660000000000011,13.064032111140705,9.4040321111407,32.45953878183126,35.626973642348915,32.76801879796262,46.914889759911134,54.921935589513296,44.764102564102565,54.92497622114888,0.03389886597298836,60.87291967291968,2.93,1116.138,486.011,630.127,7.368518433331024,90.0199966430664,1876.699951171875,19323.493177154003,197.43496574695482
2021-05-21,64.11,-3.3700000000000045,15.260906684191875,11.89090668419187,32.47960673301159,35.614586070450294,32.767256652118874,46.90942907061446,54.92856882451446,44.742820512820515,57.77371175255689,0.0363393811928837,61.06171236171237,2.91,1112.83,484.349,628.481,7.377970365748179,90.02999877929688,1902.5,19343.615424877487,198.78674337642448
2021-05-28,66.4,-2.6199999999999903,14.257969395157536,11.63796939515754,32.499640751612205,35.602165171494356,32.766514049508444,46.90393572376498,54.935118662483006,44.721538461538465,60.57266056109491,0.039259792591977524,61.2,2.86,1107.103,479.27,627.833,7.3875547344621975,90.13999938964844,1889.800048828125,19362.819747345802,200.1694933755102
2021-06-04,68.74,-1.9200000000000017,13.255220244037682,11.335220244037677,32.51964062814805,35.589711298104696,32.76579097010081,46.898409618297826,54.94158495219476,44.70025641025641,63.317813899436956,0.042677440635434896,61.2,3.03,1100.513,474.029,626.484,7.397268364099475,90.55999755859375,1877.4000244140625,19381.01245357059,201.58321574421188
2021-06-11,70.11,-1.3499999999999943,13.27265923083228,11.922659230832275,32.53960615313409,35.577224802904915,32.7650873938656,46.892850653148166,54.94796754242557,44.67897435897436,66.00516302025703,0.04660966578842098,61.02977139819245,3.12,1092.267,466.674,625.593,7.407108079286412,92.2300033569336,1767.9000244140625,19398.099852563508,203.0279104825295
2021-06-18,71.55,-1.5600000000000023,13.270286355541373,11.71028635554137,32.5595371170853,35.56470603851861,32.76440330077227,46.887258727251115,54.954266281951305,44.65769230769231,68.63069917622914,0.051073808516100966,60.78681552365764,3.28,1082.948,459.06,623.888,7.417070704649406,91.80999755859375,1776.5999755859375,19413.9882533362,204.50357759046312
2021-06-25,73.48,-1.9299999999999926,12.828101618164945,10.898101618164949,32.57943331051661,35.55215535756938,32.76373867079044,46.881633739541826,54.96048101954776,44.63641025641026,71.19041362002736,0.05608720928363995,60.6,3.28,1074.829,452.342,622.487,7.427153064814856,92.2300033569336,1782.5999755859375,19428.583964900317,206.01021706801265
2021-07-02,74.07,-2.190000000000012,13.776105018702992,11.586105018702975,32.599294523943,35.53957311268081,32.763093483889605,46.875975588955434,54.966611603990806,44.61512820512821,73.68029760432563,0.061667208556203085,60.6,3.72,1066.78,445.476,621.304,7.437351984409161,92.12999725341797,1810.0,19441.793296267508,207.54782891517817
2021-07-09,73.35,-2.780000000000001,16.08429655715553,13.30429655715553,32.61912054787943,35.52695965647652,32.7624677200393,46.87028417442707,54.97265788405628,44.59384615384616,76.09634238179802,0.06783114679895552,60.37983015574651,3.65,1058.884,437.58,621.304,7.447664288058716,92.69000244140625,1814.5,19453.52255644942,209.1164131319597
2021-07-16,73.19,-2.6099999999999994,17.882676233522506,15.272676233522512,32.638911172840835,35.51431534158007,32.76186135920915,46.8645593948919,54.97861970852001,44.5725641025641,78.43453920511855,0.07459636447706236,60.03700322234157,3.73,1060.991,439.687,621.304,7.458086800389921,92.91000366210938,1801.4000244140625,19463.678054457712,210.71596971835717
2021-07-23,69.68,-2.519999999999996,23.081244047804017,20.561244047804013,32.65866618934219,35.50164052061509,32.76127438136863,46.85880114928504,54.984496926157846,44.55128205128205,80.69087932696121,0.0819802020556888,59.700674677765846,3.93,1056.902,435.598,621.304,7.468616346029175,92.16999816894531,1812.5999755859375,19472.166099304017,212.34649867437057
2021-07-30,72.75,-3.0,21.75,18.75,32.67838538789846,35.48893554620517,32.760706766487274,46.853009336541646,54.99028938574563,44.53,82.861354,0.09,59.5,4.06,1060.529,439.225,621.304,7.479249749602875,92.80000305175781,1760.0,19478.893,214.008
2021-08-06,69.5,-2.760000000000005,26.788944090110437,24.02894409011043,32.698068559024584,35.47620077097389,32.760158494534686,46.84718385559685,54.99599693605921,44.56307692307693,84.88782317103511,0.09858604879078978,59.5,4.15,1060.081,438.777,621.304,7.489907143561465,92.5199966430664,1775.199951171875,19484.698242369705,215.7004736952453
2021-08-13,68.33,-2.760000000000005,29.798076318135355,27.038076318135353,32.71771549323554,35.463436547544866,32.75962954548036,46.84132460538579,55.001619425874416,44.59615384615385,86.71760743294767,0.10765609400850988,59.62139077853363,4.1,1056.846,435.544,621.302,7.500514151799855,93.5,1781.0,19490.483149415937,217.42391976010666
2021-08-20,65.05,-3.030000000000001,34.9673966840748,31.937396684074788,32.73732598104627,35.450643228541686,32.759119899293836,46.835431484843625,55.007156703967105,44.62923076923077,88.35488900753325,0.11720865876781221,59.77180650037793,3.9,1053.866,432.564,621.302,7.51107583611115,92.69000244140625,1816.5999755859375,19496.246785918458,219.17833819458394
2021-08-27,67.59,-3.4299999999999926,34.366905187928666,30.93690518792867,32.756899812971746,35.43782116658795,32.7586295359447,46.82950439290546,55.0126086191131,44.66230769230769,89.80385011658733,0.1272422661833487,59.9,4.07,1046.697,425.395,621.302,7.521597258288447,92.04000091552734,1830.9000244140625,19501.98821665704,220.96372899867723
2021-09-03,69.15,-3.8699999999999903,34.79660182969704,30.926601829697045,32.77643677952692,35.42497071430725,32.75815843540249,46.82354322850647,55.01797502008826,44.69538461538462,91.06867298190551,0.13775543936977125,59.9,4.49,1045.169,423.867,621.302,7.532083480124852,92.58000183105469,1789.5999755859375,19507.70650641144,222.78009217238645
2021-09-10,68.98,-3.030000000000001,37.006486609379884,33.97648660937987,32.79593667122675,35.41209222432319,32.75770657763672,46.817547890581785,55.0232557556684,44.72846153846154,92.15353982528327,0.14874670144173174,60.24152046783626,4.87,1038.218,417.445,620.773,7.542539563413464,93.19999694824219,1749.4000244140625,19513.40071996142,224.62742771571163
2021-09-17,71.69,-2.4399999999999977,36.38655952697724,33.94655952697724,32.815399278586185,35.39918604925935,32.757273942616976,46.81151827806653,55.02845067462938,44.761538461538464,93.06263286851623,0.16021457551388216,60.78304093567252,5.42,1033.533,413.964,619.569,7.552970569947387,93.33000183105469,1749.699951171875,19519.06992208676,226.5057356286528
2021-09-24,72.18,-3.1399999999999864,38.03682058248901,34.89682058248902,32.8348243921202,35.38625254173935,32.75686051031275,46.80545428989588,55.033559625747046,44.79461538461538,93.80013433339987,0.17215758470087436,61.1,5.03,1037.231,418.542,618.689,7.563381561519721,94.04000091552734,1757.0,19524.713177567217,228.41501591120985
2021-10-01,75.45,-2.989999999999995,36.957269775915314,33.96726977591533,32.85421180234374,35.37329205438677,32.75646626069363,46.79935582500494,55.03858245779723,44.82769230769231,94.37022644172974,0.18457425211736028,61.1,5.68,1038.657,420.887,617.77,7.573777599923569,94.06999969482422,1756.300048828125,19530.329551182553,230.35526856338296
2021-10-08,78.5,-3.510000000000005,36.14790710725608,32.63790710725607,32.87356129977179,35.36030493982522,32.75609117372911,46.793222782328854,55.04351901955579,44.86076923076923,94.7770914153014,0.1974631008779918,61.025634398496244,5.87,1043.945,426.975,616.97,7.584163746952032,93.94000244140625,1767.199951171875,19535.91810771254,232.32649358517207
2021-10-15,81.18,-2.6899999999999977,35.75873257651133,33.06873257651133,32.892872674919275,35.347291550678285,32.75573522938883,46.787055060802786,55.04836915979854,44.893846153846155,95.02491147591033,0.21082265409742088,60.93984962406015,5.54,1041.82,426.544,615.276,7.594545064398211,93.61000061035156,1795.5,19541.477911936938,234.3286909765771
2021-10-22,83.48,-1.5,35.799746183681066,34.299746183681066,32.91214571830116,35.33425223956957,32.75539840764222,46.78085255936185,55.05313272730134,44.926923076923075,95.11786884535213,0.2246514348902994,60.85914003759398,4.95,1044.998,430.812,614.186,7.60492661405521,94.12000274658203,1783.0,19547.00802863552,236.36186073759808
2021-10-29,83.84,-0.28000000000000114,37.830947928765234,37.55094792876523,32.93138022043242,35.32118735912266,32.7550806884589,46.77461517694121,55.05780957084003,44.96,95.06014574542235,0.23894796637127927,60.8,5.68,1046.643,434.102,612.541,7.6153134577161286,94.31999969482422,1816.4000244140625,19552.50752258804,238.426002868235
2021-11-05,81.79,-0.7299999999999898,42.32233781176395,41.59233781176395,32.950575971828,35.308097261961166,32.75478205180839,46.768342812475986,55.062399539190444,44.99307692307693,94.85592439791645,0.25371077165501243,60.8,5.48,1044.5,435.104,609.396,7.62571065717407,95.12999725341797,1867.9000244140625,19557.97545857428,240.52111736848795
2021-11-12,81.93,-1.4599999999999937,44.673915832677096,43.213915832677095,32.96973276300286,35.29498230070868,32.754502477660246,46.76203536490133,55.06690248112842,45.026153846153846,94.50938702463006,0.26893837385615077,60.87777777777778,4.99,1039.15,433.003,606.147,7.636123274222134,96.06999969482422,1851.199951171875,19563.41090137399,242.64720423835678
2021-11-19,78.99,-2.6400000000000006,50.155681991504764,47.515681991504756,32.98885038447196,35.28184282798879,32.754241945984006,46.75569273315239,55.07131824542981,45.05923076923077,94.02471584735868,0.2846292960893462,60.993650793650794,4.91,1038.525,434.02,604.505,7.646556370653425,96.08999633789062,1785.300048828125,19568.812915766943,244.80426347784163
2021-11-26,77.79,-2.4499999999999886,53.94763628824688,51.497636288246895,33.00792862675026,35.268679196425104,32.754000436749195,46.749314816164286,55.075646680870456,45.09230769230769,93.40609308789783,0.3007820614692507,61.1,4.9,1035.667,433.111,602.556,7.657015008261042,96.12000274658203,1782.0,19574.180566532898,246.99229508694248
2021-12-03,66.89,-4.109999999999999,67.48977872290347,63.379778722903474,33.02696728035272,35.25549175864121,32.75377792992539,46.74290151287217,55.0798876362262,45.12538461538462,92.65770096804309,0.317395193110516,61.1,4.32,1033.737,432.87,600.867,7.667504248838088,96.05000305175781,1782.9000244140625,19579.51291845163,249.21129906565926
2021-12-10,71.31,-3.480000000000004,65.76210929547459,62.282109295474584,33.045966135794295,35.24228086726071,32.753574405482134,46.73645272221118,55.08404096027287,45.15846153846154,91.78372170958994,0.33446721412779423,60.71945812807881,3.68,1027.203,428.286,598.917,7.678029154177666,96.56999969482422,1803.800048828125,19584.809036302897,251.461275413992
2021-12-17,71.18,-2.5799999999999983,68.61222746703248,66.03222746703248,33.06492498358995,35.229046874907205,32.75338984338893,46.72996834311646,55.08810650178633,45.191538461538464,90.78833753433399,0.3519966476357372,59.97093596059114,3.78,1019.952,423.571,596.381,7.688594786072877,96.0199966430664,1811.199951171875,19590.06798486647,253.74222413194076
2021-12-24,71.63,-2.280000000000001,70.77573000401146,68.49573000401146,33.083843614254626,35.21579013420429,32.75322422361534,46.72344827452315,55.092084109542405,45.22461538461538,89.67573066407074,0.36998201674899683,59.186945812807885,3.85,1015.023,419.995,595.028,7.699206206316822,95.66999816894531,1827.5,19595.28882892211,256.0541452195054
2021-12-31,76.05,-2.1099999999999994,68.84021636748373,66.73021636748373,33.10272181830329,35.20251099777555,32.75307752613096,46.71689241536638,55.095973632316934,45.25769230769231,88.45008332059572,0.38842184458222506,58.7,3.57,1011.533,417.851,593.682,7.709868476702602,95.73999786376953,1797.0,19600.470633249588,258.39703867668607
2022-01-07,77.86,-2.6400000000000006,69.38568655744945,66.74568655744945,33.12155938625091,35.1892098182446,32.75294973090527,46.71030066458131,55.09977491888576,45.29076923076923,87.11557772570451,0.40731465425007374,58.7,3.8,1006.68,413.298,593.382,7.720586659023321,95.16999816894531,1816.5,19605.61246262866,260.7709045034827
2022-01-14,81.52,-3.549999999999997,67.9521405739085,64.40214057390851,33.14035610861242,35.17588694823501,32.75284081790787,46.70367292110306,55.103487818024725,45.323846153846155,85.67639610119261,0.42665896886719484,58.35246609499483,4.42,1005.847,413.813,592.034,7.731365815072081,95.63999938964844,1831.800048828125,19610.713381839098,263.1757426998953
